prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,factor_period_length,source_class,sources,kernel_factor_ids
3,2152,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,20 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 2
3,2153,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,11 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 2
3,2154,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 20 13 4 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 13
3,2155,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 22 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 21
3,2156,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 17 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 21
3,2157,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 7
3,2158,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 7
3,2159,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 7
3,2160,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 21 7 4 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 7
3,2161,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 21 7 8 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 7
3,2162,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 7
3,2163,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 1
3,2164,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 6
3,2165,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 8 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 6
3,2166,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 21 7 8 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 1
3,2167,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,5 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 6
3,2168,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 2
3,2169,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 2
3,2170,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 6
3,2171,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,20 2 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 1
3,2172,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 1
3,2173,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 6
3,2174,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 6
3,2175,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 1
3,2176,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 6
3,2177,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 2 2
3,2178,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 2
3,2179,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 13 8 13 20 2
3,2180,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10 2
3,2181,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 10 2
3,2182,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 7
3,2183,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 7
3,2184,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 7
3,2185,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 2
3,2186,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 2
3,2187,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 2
3,2188,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 4 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 1
3,2189,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 7
3,2190,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 11 22 13 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 7
3,2191,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 21 20 13 4 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 7
3,2192,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 21 11 13 8 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 7
3,2193,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 10
3,2194,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 10
3,2195,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 20 2 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 7
3,2196,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 11 2 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 7
3,2197,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 1
3,2198,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 6
3,2199,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 1
3,2200,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 2
3,2201,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 2
3,2202,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16 2
3,2203,25,True,False,False,,True,True,9,9,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 2
3,2204,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 20 13 4 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 13 8 13 7
3,2205,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 11 13 8 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13 7
3,2206,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 6
3,2207,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 6
3,2208,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 1
3,2209,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 10 13 4 16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 10
3,2210,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 7
3,2211,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 7
3,2212,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 7
3,2213,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 7
3,2214,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 12 6 6
3,2215,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 7
3,2216,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 7
3,2217,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 10 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 20 12 8 2 2
3,2218,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 10 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 11 3 4 2 2
3,2219,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 2
3,2220,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 13
3,2221,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 13
3,2222,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 2
3,2223,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 2
3,2224,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 2
3,2225,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 2
3,2226,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 2
3,2227,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 2
3,2228,25,True,False,False,,True,True,5,5,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 2
3,2229,25,True,False,False,,True,True,5,5,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 2
3,2230,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 1
3,2231,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 6
3,2232,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 1
3,2233,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,8 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 3 1
3,2234,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 12 6
3,2235,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 12 6
3,2236,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,21 1 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 8
3,2237,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,21 6 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 4
3,2238,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,3 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 20 3
3,2239,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,12 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 11 12
3,2240,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,20 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 7 4
3,2241,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 10 13 8
3,2242,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 10 13 4
3,2243,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 8 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 3
3,2244,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 12
3,2245,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 3
3,2246,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 19 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 4
3,2247,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 15 4 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 8
3,2248,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 15 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 8
3,2249,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 19 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 4
3,2250,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 4
3,2251,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 8
3,2252,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 4
3,2253,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 8
3,2254,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,11 22 13 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 12
3,2255,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 8
3,2256,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 21 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 4
3,2257,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 8 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 8
3,2258,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 4 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 4
3,2259,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 3
3,2260,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,13 1 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 3
3,2261,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,13 6 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 12
3,2262,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,3 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 20 2 3
3,2263,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,11 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7 6 8
3,2264,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 3
3,2265,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 12
3,2266,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 12
3,2267,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 3
3,2268,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 3
3,2269,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 6 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 18
3,2270,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,1 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 12
3,2271,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,6 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 3
3,2272,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 20 13 9
3,2273,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 11 13 18
3,2274,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 11 16 12
3,2275,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 3
3,2276,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 12
3,2277,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2 2 3
3,2278,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 1 18
3,2279,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 9
3,2280,25,True,False,False,,True,True,24,24,25,kernel_db,burau-experiments/src/kernel_db.json,18 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 20
3,2281,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,6 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 3
3,2282,25,True,False,False,,True,True,24,24,25,kernel_db,burau-experiments/src/kernel_db.json,14 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 11
3,2283,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 3
3,2284,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 12
3,2285,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 3
3,2286,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,9 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7 6 9
3,2287,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,18 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 7 1 18
3,2288,25,True,False,False,,True,True,8,8,25,kernel_db,burau-experiments/src/kernel_db.json,1 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 12
3,2289,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 11
3,2290,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 13 11
3,2291,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 20
3,2292,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 20
3,2293,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 11
3,2294,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 11
